Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00-05:00,11.947680830415612,12.347504980653904,11.853604691709666,12.300466537475586,180845200,0.0,0.0
2010-01-05 00:00:00-05:00,12.339663454938801,12.708128095039285,12.308304746256832,12.700289726257324,209521300,0.0,0.0
2010-01-06 00:00:00-05:00,12.708130482011383,12.966841559445232,12.567017387913092,12.849245071411133,205257900,0.0,0.0
2010-01-07 00:00:00-05:00,13.076600336857682,13.476424619997792,12.943325575810979,13.272592544555664,320868400,0.0,0.0
2010-01-08 00:00:00-05:00,13.311785873049207,13.405862758769242,13.037396576275592,13.154993057250977,220104700,0.0,0.0
2010-01-11 00:00:00-05:00,13.319630255718655,13.437225281277069,13.107958312532382,13.272592544555664,168991600,0.0,0.0
2010-01-12 00:00:00-05:00,13.107954182449134,13.131473778270962,12.676772059492144,12.825726509094238,223486800,0.0,0.0
2010-01-13 00:00:00-05:00,12.880603736030917,13.154993032283762,12.661091999968368,13.029558181762695,192609900,0.0,0.0
2010-01-14 00:00:00-05:00,13.037397321593184,13.26474893615463,13.021719085828032,13.186351776123047,142634200,0.0,0.0
2010-01-15 00:00:00-05:00,13.045237124236136,13.053076989731645,12.723810115427538,12.747329711914062,195117100,0.0,0.0
2010-01-19 00:00:00-05:00,12.59053576717923,12.911962785550385,12.41806320705128,12.794367790222168,181616500,0.0,0.0
2010-01-20 00:00:00-05:00,12.715968114318036,13.037395069143809,12.684610152903941,12.927639961242676,288741100,0.0,0.0
2010-01-21 00:00:00-05:00,12.904122529770897,13.060916849003451,11.916322654980002,12.127994537353516,551285500,0.0,0.0
2010-01-22 00:00:00-05:00,11.96335954914574,12.167191539599221,11.532176722463564,11.681130409240723,369620800,0.0,0.0
2010-01-25 00:00:00-05:00,11.88496434741198,11.971201375471386,11.579217059276264,11.743849754333496,262351600,0.0,0.0
2010-01-26 00:00:00-05:00,11.712490935583824,11.892804108220748,11.540018376288543,11.579216957092285,212380600,0.0,0.0
2010-01-27 00:00:00-05:00,11.532179834373284,11.986881629530016,11.508660982251614,11.90848445892334,258716200,0.0,0.0
2010-01-28 00:00:00-05:00,12.07311658970535,12.222071047926486,11.767369302836983,12.04959774017334,232729500,0.0,0.0
2010-01-29 00:00:00-05:00,12.1436712448381,12.190709681322526,11.830084160443866,11.900641441345215,175135300,0.0,0.0
2010-02-01 00:00:00-05:00,11.96335892017044,12.104472735053243,11.861442930301946,12.088793754577637,159503300,0.0,0.0
2010-02-02 00:00:00-05:00,12.1123132191617,12.292626363590456,12.002558107262189,12.22990894317627,171404800,0.0,0.0
2010-02-03 00:00:00-05:00,12.206393243219745,12.386706445162462,12.167195403696029,12.175034523010254,130861600,0.0,0.0
2010-02-04 00:00:00-05:00,12.033916109726075,12.0966335264517,11.547855008626604,11.5635347366333,252558700,0.0,0.0
2010-02-05 00:00:00-05:00,11.634094256180106,11.806567559190928,11.218591103502451,11.759529113769531,297683300,0.0,0.0
2010-02-08 00:00:00-05:00,11.71248744384852,11.728167170555864,11.328343111324857,11.351861953735352,208207300,0.0,0.0
2010-02-09 00:00:00-05:00,11.50081917903749,11.587055454062842,11.171552314176036,11.344025611877441,251522100,0.0,0.0
2010-02-10 00:00:00-05:00,11.375384352213091,11.688971487274847,11.336185773417695,11.500819206237793,175741800,0.0,0.0
2010-02-11 00:00:00-05:00,11.500822069702515,11.602738100885226,11.398906038519803,11.469463348388672,141086300,0.0,0.0
2010-02-12 00:00:00-05:00,11.344025983496415,11.39890354688749,11.195071529076742,11.328346252441406,162819300,0.0,0.0
2010-02-16 00:00:00-05:00,11.492979684875163,12.002559729163043,11.46162097043058,11.884963989257812,205493300,0.0,0.0
