Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00-05:00,38.94385415323837,39.07130956912216,38.63796261372321,38.950225830078125,9190800,0.0,0.0
2010-01-05 00:00:00-05:00,38.95661049916724,39.05220026373732,38.61885319085685,38.962982177734375,8649400,0.0,0.0
2010-01-06 00:00:00-05:00,38.835526369925105,38.8482721579526,38.55512632635178,38.77817153930664,9908400,0.0,0.0
2010-01-07 00:00:00-05:00,38.60610081986204,38.68257309986525,38.389427334011344,38.56786346435547,8972800,0.0,0.0
2010-01-08 00:00:00-05:00,38.46591075506094,38.57424631385901,38.274728784175096,38.51689147949219,8464600,0.0,0.0
2010-01-11 00:00:00-05:00,38.28746128761544,38.40854259325982,37.605575190747174,38.36393356323242,14774600,0.0,0.0
2010-01-12 00:00:00-05:00,38.68259142059193,39.10319280632838,38.55513593954823,38.803672790527344,13460700,0.0,0.0
2010-01-13 00:00:00-05:00,38.89925895594962,39.377215112230424,38.816412541511276,39.20515060424805,16968100,0.0,0.0
2010-01-14 00:00:00-05:00,39.141411398497134,39.34534154158653,39.115922257744785,39.243377685546875,9139500,0.0,0.0
2010-01-15 00:00:00-05:00,39.25611037711721,39.42180311755514,38.51687201387959,38.759037017822266,15768300,0.0,0.0
2010-01-19 00:00:00-05:00,38.74630934434424,39.40270407515285,38.74630934434424,39.332603454589844,11577700,0.0,0.0
2010-01-20 00:00:00-05:00,39.13361290799841,39.17854223235602,38.575201393614584,38.79985046386719,11557800,0.44,0.0
2010-01-21 00:00:00-05:00,38.87045437207053,39.10793829336193,38.1580001597318,38.408321380615234,14298400,0.0,0.0
2010-01-22 00:00:00-05:00,38.3505619736488,38.95390047722617,38.01038204006917,38.709999084472656,17703200,0.0,0.0
2010-01-25 00:00:00-05:00,39.043768237508026,39.140044346257746,38.60730968880609,38.91539764404297,11630800,0.0,0.0
