Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00-05:00,18.027074206372212,18.333974187503383,17.893638657380407,18.22722625732422,39335700,0.0,0.0
2010-01-05 00:00:00-05:00,18.193866221176435,18.84102564345581,18.173850509030878,18.72760581970215,55416000,0.0,0.0
2010-01-06 00:00:00-05:00,18.70092708958475,18.901079202384135,18.54080514483802,18.754301071166992,33237000,0.0,0.0
2010-01-07 00:00:00-05:00,18.760968571131198,19.634967791446076,18.62753301225048,19.434814453125,61649000,0.0,0.0
2010-01-08 00:00:00-05:00,19.281368895299085,19.58159833571189,19.081216783381276,19.254682540893555,35508700,0.0,0.0
2010-01-11 00:00:00-05:00,19.408126805916254,19.461500771389147,19.067867298825657,19.214645385742188,24387800,0.0,0.0
2010-01-12 00:00:00-05:00,18.994479488133557,19.047853458858388,18.347319934028015,18.734281539916992,39795000,0.0,0.0
2010-01-13 00:00:00-05:00,18.67423007095006,19.187955180653454,18.54746645124269,19.06786346435547,36715300,0.0,0.0
2010-01-14 00:00:00-05:00,19.014490224394073,19.488183931447903,19.014490224394073,19.341405868530273,31540700,0.0,0.0
2010-01-15 00:00:00-05:00,19.227991087255628,19.281365057980455,18.600845976836997,18.734281539916992,47255900,0.0,0.0
2010-01-19 00:00:00-05:00,18.634206135878006,18.994480132355804,18.4207102457377,18.867717742919922,40815800,0.0,0.0
2010-01-20 00:00:00-05:00,18.694259058438753,19.114579091470965,18.48076308784865,18.560823440551758,75712300,0.0,0.0
2010-01-21 00:00:00-05:00,18.667560579884594,19.014491966792516,18.133820963515195,18.680904388427734,90151500,0.0,0.0
2010-01-22 00:00:00-05:00,18.66089248610357,18.954449971317988,18.12715276074634,18.187198638916016,69506900,0.0,0.0
2010-01-25 00:00:00-05:00,18.313957253436254,18.714261300859675,18.14049157236952,18.454063415527344,48319700,0.0,0.0
2010-01-26 00:00:00-05:00,18.313958421412316,18.914415803377263,17.960355132932612,18.007057189941406,66590800,0.0,0.0
2010-01-27 00:00:00-05:00,17.947017551876886,18.841032667083294,17.933673738805496,18.814346313476562,63074200,0.0,0.0
2010-01-28 00:00:00-05:00,18.867724062721656,19.194639913067448,18.494104857295344,18.981143951416016,62109300,0.0,0.0
2010-01-29 00:00:00-05:00,18.974464416172996,19.461502041977482,18.934432985052993,18.967792510986328,88783700,0.0,0.0
2010-02-01 00:00:00-05:00,19.08121614738239,19.408131931304244,19.021170261301226,19.30138397216797,45240000,0.0,0.0
2010-02-02 00:00:00-05:00,19.321390117256136,19.434809934171795,19.0211620883868,19.207971572875977,50306600,0.0,0.0
2010-02-03 00:00:00-05:00,19.094355218603894,19.234706411355965,18.700036961240226,18.806970596313477,44597600,0.05,0.0
2010-02-04 00:00:00-05:00,18.679988647826363,18.76687175269436,18.045069042004176,18.085168838500977,68235300,0.0,0.0
2010-02-05 00:00:00-05:00,18.245564761942354,18.519582306902166,17.791097540246263,18.32576560974121,68479000,0.0,0.0
2010-02-08 00:00:00-05:00,18.198784051232423,18.319084702650684,17.644065372275538,17.66411590576172,43425800,0.0,0.0
2010-02-09 00:00:00-05:00,17.971558030930446,18.13864206253002,17.624024214013325,17.85125732421875,46845300,0.0,0.0
2010-02-10 00:00:00-05:00,17.78441966167079,18.419338035906442,17.74431858769829,18.16537094116211,42104800,0.0,0.0
2010-02-11 00:00:00-05:00,18.145320757531017,18.205471094911477,17.851252583087607,18.09853744506836,35821600,0.0,0.0
2010-02-12 00:00:00-05:00,17.90472518980636,18.071809219088987,17.690856561534613,17.964874267578125,45333600,0.0,0.0
2010-02-16 00:00:00-05:00,18.172056751081353,18.305723190307617,18.004972745986176,18.305723190307617,36097500,0.0,0.0
2010-02-17 00:00:00-05:00,18.43938868263552,18.472804969728514,18.105220712707006,18.265621185302734,50109700,0.0,0.0
2010-02-18 00:00:00-05:00,18.245568581118125,18.426019570375765,18.152001968058386,18.272302627563477,30287900,0.0,0.0
2010-02-19 00:00:00-05:00,18.098544104756677,18.365878327734965,18.091860589838454,18.292362213134766,32174300,0.0,0.0
2010-02-22 00:00:00-05:00,18.365874210677227,18.81365941181764,18.299040351227195,18.7200927734375,41852200,0.0,0.0
2010-02-23 00:00:00-05:00,18.679995250538337,18.713411546972218,18.1653761270566,18.238893508911133,38755100,0.0,0.0
2010-02-24 00:00:00-05:00,18.345825574722916,18.559692912502218,18.16537453044042,18.486175537109375,35782300,0.0,0.0
2010-02-25 00:00:00-05:00,18.158690803539805,18.365874625236653,18.071807676618505,18.339141845703125,34185600,0.0,0.0
2010-02-26 00:00:00-05:00,18.372552752234554,18.379236263845893,17.998285025246098,18.272302627563477,50819700,0.0,0.0
2010-03-01 00:00:00-05:00,18.345817903621892,18.439384506089027,18.145316402228868,18.27898406982422,34311000,0.0,0.0
2010-03-02 00:00:00-05:00,18.312407126235804,18.85375895831171,18.2923578610014,18.62652587890625,45592200,0.0,0.0
2010-03-03 00:00:00-05:00,18.679992409755734,19.014160422275516,18.67330889653536,18.847076416015625,35902200,0.0,0.0
2010-03-04 00:00:00-05:00,18.947322821882885,19.09435625943602,18.8537549300313,19.000789642333984,30891500,0.0,0.0
2010-03-05 00:00:00-05:00,19.134457721011046,19.562193596587466,19.0809908959077,19.481992721557617,40554100,0.0,0.0
2010-03-08 00:00:00-05:00,19.468626110433487,19.61566083865541,19.26144231809769,19.308225631713867,31311900,0.0,0.0
2010-03-09 00:00:00-05:00,19.23471124548656,19.52877817846913,19.027526160055906,19.368377685546875,31292400,0.0,0.0
2010-03-10 00:00:00-05:00,19.46862523665539,19.936460901319464,19.448575974433833,19.762693405151367,42568300,0.0,0.0
2010-03-11 00:00:00-05:00,19.735958200114265,19.88967514038086,19.542140190843753,19.88967514038086,32127400,0.0,0.0
2010-03-12 00:00:00-05:00,19.936457361351323,20.0099747091088,19.709223081691317,19.80278968811035,36671500,0.0,0.0
2010-03-15 00:00:00-04:00,19.70254108142049,19.976558685302734,19.555507649379862,19.976558685302734,26911900,0.0,0.0
2010-03-16 00:00:00-04:00,20.003293410743915,20.26394400017273,19.876309234592892,20.237211227416992,40201400,0.0,0.0
2010-03-17 00:00:00-04:00,20.324100742635206,20.497868281978104,20.223850582370062,20.417667388916016,33176200,0.0,0.0
2010-03-18 00:00:00-04:00,20.36419780295336,20.424348145943114,19.949830189857042,20.243898391723633,33984900,0.0,0.0
2010-03-19 00:00:00-04:00,20.304046630859375,20.41098156105769,20.023345466619396,20.304046630859375,53781800,0.0,0.0
2010-03-22 00:00:00-04:00,20.1102293739423,20.444397357856598,20.083495323349304,20.3240966796875,28594000,0.0,0.0
2010-03-23 00:00:00-04:00,20.364203249115633,20.798622792388542,20.304052890039387,20.771888732910156,39320200,0.0,0.0
2010-03-24 00:00:00-04:00,20.611480387437002,20.905548556481072,20.497863227221085,20.624847412109375,36135600,0.0,0.0
2010-03-25 00:00:00-04:00,20.738459424968344,21.38006115299896,20.65157506091254,20.758508682250977,47424300,0.0,0.0
2010-03-26 00:00:00-04:00,20.85876067207018,21.233029655221777,20.718410759450403,20.86544418334961,36079700,0.0,0.0
2010-03-29 00:00:00-04:00,20.9523356315995,21.019169492216616,20.65158389619741,20.78525161743164,25280200,0.0,0.0
2010-03-30 00:00:00-04:00,20.785246288697607,20.918912700913786,20.584744758249034,20.611478805541992,26937900,0.0,0.0
2010-03-31 00:00:00-04:00,20.437718114108794,20.8253530054261,20.437718114108794,20.798620223999023,28384000,0.0,0.0
2010-04-01 00:00:00-04:00,20.98575704968734,21.11942480356599,20.805305964376213,20.965707778930664,33041400,0.0,0.0
